part;page;line;subpart;match;safeness
3;73;5;aus1;ghraͤkojis;safe
3;73;5;aus1;apkaitenajis;safe
3;73;5;aus1;mittejeeß;safe
3;73;5;aus1;ghraͤkojis;unsafe
3;73;5;aus1;apkaitenajis;unsafe
3;73;5;aus1;mittejeeß;unsafe
3;73;6;aus1;ſtahjeeß;safe
3;73;6;aus1;ſtahjeeß;unsafe
3;73;7;aus1;Mahʒetais;unsafe
3;73;11;aus1;barreeß;unsafe
3;73;13;aus1;lejis;safe
3;73;13;aus1;lejis;unsafe
3;73;19;aus1;Nhekahwejeeß;safe
3;73;19;aus1;Nhekahwejeeß;unsafe
3;73;20;aus1;attghreeſteeß;unsafe
3;73;23;aus1;ſtahteeß;unsafe
3;73;24;aus1;attſtahjeeß;safe
3;73;24;aus1;attſtahjeeß;unsafe
3;73;25;aus1;wejeeß;safe
3;73;25;aus1;wejeeß;unsafe
3;74;6;aus1;attſtahteeß;unsafe
3;74;7;aus1;ißrunnateeß;unsafe
3;74;7;aus1;Pehteris;unsafe
3;74;9;aus1;Atʒis;unsafe
3;74;10;aus1;iß⸗dohẜeeß;unsafe
3;74;11;aus1;dabbuiß;unsafe
3;74;15;aus1;Nacktis;unsafe
3;74;21;aus1;ghraͤkojis;safe
3;74;21;aus1;ghraͤkojis;unsafe
3;74;25;aus1;Pehteris;unsafe
3;74;26;aus1;apkaitenajis;safe
3;74;26;aus1;apkaitenajis;unsafe
3;74;27;aus1;pamettiß;unsafe
3;74;27;aus1;Apdohma-jeeß;absolute_trash
3;74;29;aus1;pellnijis;safe
3;74;29;aus1;pellnijis;unsafe
3;75;9;aus1;rijis;safe
3;75;9;aus1;rijis;unsafe
3;75;10;aus1;Aſẜinis;unsafe
3;75;12;aus1;Betruͤbniß;unsafe
3;75;16;aus1;bijis;safe
3;75;16;aus1;bijis;unsafe
3;75;16;aus1;Atʒis;unsafe
3;75;17;aus1;bijuẜchi;safe
3;75;17;aus1;Nacktis;unsafe
3;75;20;aus1;Pehteris;unsafe
3;75;25;aus1;Turreeß;unsafe
3;75;27;aus1;preeʒadameeß;unsafe
3;75;31;aus1;darrijis;safe
3;75;31;aus1;ghraͤkojis;safe
3;75;31;aus1;attſieteeß;unsafe
3;75;31;aus1;darrijis;unsafe
3;75;31;aus1;ghraͤkojis;unsafe
3;75;31;aus1;lickteeß;unsafe
3;75;32;aus1;apkaitenajis;safe
3;75;32;aus1;apkaitenajis;unsafe
3;75;33;aus1;Pehteris;unsafe
3;76;2;aus1;ẜohlijis;safe
3;76;2;aus1;ẜohlijis;unsafe
3;76;3;aus1;jeeteeß;unsafe
3;76;3;aus1;ſchkieſtijeteeß;unsafe
3;76;4;aus1;mittejeeteeß;unsafe
3;76;5;aus1;mahʒaiteeß;unsafe
3;76;6;aus1;teeſẜateeß;unsafe
3;76;7;aus1;bijuẜchi;safe
3;76;7;aus1;Aſẜinis;unsafe
3;76;10;aus1;mieļais;unsafe
3;76;11;aus1;iß⸗ſteepis;unsafe
3;76;11;aus1;litʒis;unsafe
3;76;11;aus1;iß⸗urrpteeß;unsafe
3;76;12;aus1;usdurrteeß;unsafe
3;76;13;aus1;darrieteeß;unsafe
3;76;16;aus1;Ļaudis;unsafe
3;76;18;aus1;Aſẜinis;unsafe
3;76;20;aus1;nahʒis;unsafe
3;76;21;aus1;paſuddis;unsafe
3;76;23;aus1;nahʒis;unsafe
3;76;25;aus1;ee⸗preeʒenateeß;unsafe
3;76;25;aus1;Peſtitais;unsafe
3;76;26;aus1;Brahlis;unsafe
3;77;3;aus1;redſejis;safe
3;77;3;aus1;Pehteris;unsafe
3;77;3;aus1;Atʒis;unsafe
3;77;3;aus1;redſejis;unsafe
3;77;5;aus1;ghraͤkojis;safe
3;77;5;aus1;ghraͤkojis;unsafe
3;77;5;aus1;noluhdſis;unsafe
3;77;7;aus1;dehwis;unsafe
3;77;9;aus1;kallpojiß;safe
3;77;9;aus1;kallpojiß;unsafe
3;77;9;aus1;padohdeeß;unsafe
3;77;12;aus1;dſeedenajis;safe
3;77;12;aus1;dſeedenajis;unsafe
3;77;13;aus1;tappis;unsafe
3;77;19;aus1;nopellnijis;safe
3;77;19;aus1;nopellnijis;unsafe
3;77;21;aus1;patteeß;unsafe
3;77;22;aus1;teris;unsafe
3;77;27;aus1;jis;trash
3;77;28;aus1;ẜchiß;unsafe
3;77;30;aus1;noſeedſis;unsafe
3;78;1;aus1;Peſtitais;unsafe
3;78;2;aus1;jis;trash
3;78;3;aus1;attſtajameeß;unsafe
3;78;5;aus1;attſtahjameeß;unsafe
3;78;8;aus1;padohdameeß;unsafe
3;78;20;intr;notitʒis;unsafe
3;79;7;peri;peewielis;unsafe
3;79;11;peri;darrijiß;safe
3;79;11;peri;darrijiß;unsafe
3;79;12;peri;peewielis;unsafe
3;79;15;peri;ſprahdſis;unsafe
3;79;16;peri;ißkrattijiß;safe
3;79;16;peri;ißkrattijiß;unsafe
3;80;4;peri;jaͤhmuſchi;safe
3;80;7;peri;daͤwuſchi;safe
3;80;8;peri;pawehlejis;safe
3;80;8;peri;pawehlejis;unsafe
3;80;14;peri;ſchiß;unsafe
3;80;14;peri;Ļaundarritais;unsafe
3;80;15;peri;nodaͤwuſſchi;safe
3;80;17;peri;Juddis;unsafe
3;80;23;peri;Ļaudis;unsafe
3;80;23;peri;tohßĻaudis;unsafe
3;81;4;peri;ẜatʒijuſchi;safe
3;81;6;peri;Ļaudis;unsafe
3;81;7;peri;nodaͤwuſſchi;safe
3;81;7;peri;darrijiß;safe
3;81;7;peri;darrijiß;unsafe
3;81;14;peri;patteeß;unsafe
3;81;15;peri;peedſimmis;unsafe
3;81;18;peri;ẜatʒijis;safe
3;81;18;peri;ẜatʒijis;unsafe
3;82;1;peri;Semmesẜohghis;unsafe
3;82;2;peri;Ļaudis;unsafe
3;82;3;peri;usrunnajis;safe
3;82;3;peri;mahʒijis;safe
3;82;3;peri;usrunnajis;unsafe
3;82;3;peri;mahʒijis;unsafe
3;82;5;peri;eeẜahʒis;unsafe
3;82;8;peri;Herodis;unsafe
3;82;11;peri;liexmis;unsafe
3;82;13;peri;dſirrdejis;safe
3;82;13;peri;dſirrdejis;unsafe
3;82;24;peri;Ļaudis;unsafe
3;82;26;peri;attwaͤdduſchi;safe
3;82;26;peri;Ļaudis;unsafe
3;83;2;peri;noklauſẜijis;safe
3;83;2;peri;noklauſẜijis;unsafe
3;83;5;peri;noẜuhtijis;safe
3;83;5;peri;noẜuhtijis;unsafe
3;83;6;peri;rejuſchi;safe
3;83;7;peri;nopellnijis;safe
3;83;7;peri;nopellnijis;unsafe
3;83;13;peri;Ļaundarritais;unsafe
3;83;17;peri;Ļaudis;unsafe
3;83;17;peri;nokah-wis;absolute_trash
3;83;19;peri;ẜapullʒejuſcheeß;safe
3;83;19;peri;ẜapullʒejuſcheeß;unsafe
3;83;20;peri;eejuhkuſchi;safe
3;83;24;peri;nodaͤwuſchi;safe
3;84;1;peri;bojeeß;safe
3;84;1;peri;bojeeß;unsafe
3;84;2;peri;ʒeetuſẜi;safe
3;84;4;peri;Ļaudis;unsafe
3;84;6;peri;Semmes⸗Ꞩohghis;unsafe
3;84;15;peri;darrijis;safe
3;84;15;peri;darrijis;unsafe
3;85;6;peri;mieļais;unsafe
3;85;24;peri;darrijees;safe
3;85;24;peri;darrijees;unsafe
3;86;7;peri;nodewis;unsafe
3;86;23;peri;Keiſeris;unsafe
3;86;25;peri;trohxnis;unsafe
3;87;4;peri;Ļaudis;unsafe
3;87;13;aus1;dſirrdejuẜchi;safe
3;87;17;aus1;juẜchi;safe
3;87;18;aus1;notitʒiß;unsafe
3;87;23;aus1;notitʒis;unsafe
3;88;3;aus2;ʒehleeß;unsafe
3;88;4;aus2;jis;trash
3;88;5;aus2;weddis;unsafe
3;88;6;aus2;nodewis;unsafe
3;88;6;aus2;mieļais;unsafe
3;88;7;aus2;iß⸗ẜatʒijeeß;safe
3;88;7;aus2;iß⸗ẜatʒijeeß;unsafe
3;88;13;aus2;usjaͤhmuẜchi;safe
3;88;13;aus2;uswahrejuẜchi;safe
3;88;21;aus2;Semmes⸗Ꞩohjhis;unsafe
3;88;22;aus2;lickdameeß;unsafe
3;88;25;aus2;attradduẜchi;safe
3;88;28;aus2;nahkuẜchi;safe
3;88;29;aus2;Semmes⸗Ꞩohjhis;unsafe
3;89;1;aus2;Semmes⸗Ꞩohjhis;unsafe
3;89;1;aus2;kattris;unsafe
3;89;2;aus2;ʒehleeß;unsafe
3;89;3;aus2;jhis;unsafe
3;89;8;aus2;ẜanahkuẜchi;safe
3;89;12;aus2;ẜchiß;unsafe
3;89;12;aus2;Ļaundarritais;unsafe
3;89;13;aus2;nodaͤwuſſchi;safe
3;89;14;aus2;Ļaudis;unsafe
3;89;15;aus2;jaͤhmuẜchi;safe
3;89;16;aus2;Ļaudis;unsafe
3;89;24;aus2;teiʒateeß;unsafe
3;89;24;aus2;Ļaudis;unsafe
3;89;27;aus2;baudaiteeß;unsafe
3;89;27;aus2;ißdohẜeeß;unsafe
3;89;27;aus2;ißdohſcheeß;unsafe
3;89;30;aus2;ẜakampuẜchi;safe
3;89;31;aus2;nokahwuẜchi;safe
3;90;1;aus2;nomahkuẜchi;safe
3;90;3;aus2;Ļaudis;unsafe
3;90;5;aus2;attghahjis;safe
3;90;5;aus2;attghahjis;unsafe
3;90;5;aus2;waͤtʒais;unsafe
3;90;6;aus2;patteeß;unsafe
3;90;6;aus2;jis;trash
3;90;14;aus2;runnajis;safe
3;90;14;aus2;runnajis;unsafe
3;90;15;aus2;jis;trash
3;90;18;aus2;Ꞩuhdſaͤtais;unsafe
3;90;19;aus2;Ꞩo-jiß;absolute_trash
3;90;21;aus2;ghraͤkojiß;safe
3;90;21;aus2;ghraͤkojiß;unsafe
3;90;23;aus2;Ļaudis;unsafe
3;90;26;aus2;ick⸗kattris;unsafe
3;90;27;aus2;Semmes⸗Sohjiß;safe
3;90;27;aus2;Semmes⸗Sohjiß;unsafe
3;90;28;aus2;palickuſẜi;safe
3;90;29;aus2;padaͤwuẜeeß;safe
3;90;29;aus2;padaͤwuẜeeß;unsafe
3;90;31;aus2;attwehlejiß;safe
3;90;31;aus2;attwehlejiß;unsafe
3;91;1;aus2;ẜchiß;unsafe
3;91;2;aus2;Ļaudis;unsafe
3;91;5;aus2;noſeedſis;unsafe
3;91;9;aus2;taißnis;unsafe
3;91;12;aus2;Mahʒetaiß;unsafe
3;91;12;aus2;nahʒis;unsafe
3;91;14;aus2;Herodis;unsafe
3;91;17;aus2;Ļaudis;unsafe
3;91;21;aus2;ẜaderreteeß;unsafe
3;91;25;aus2;eeghadajameeß;unsafe
3;91;27;aus2;ẜatʒijeeß;safe
3;91;27;aus2;ẜatʒijeeß;unsafe
3;92;1;aus2;dſirrdejis;safe
3;92;1;aus2;dſirrdejis;unsafe
3;92;13;aus2;ẜatʒijuẜchi;safe
3;92;16;aus2;reis;unsafe
3;92;17;aus2;ẜohlijiß;safe
3;92;17;aus2;ẜohlijiß;unsafe
3;92;21;aus2;Ļaudis;unsafe
3;92;22;aus2;nodawuẜchi;safe
3;92;22;aus2;darrijis;safe
3;92;22;aus2;darrijis;unsafe
3;92;22;aus2;Mannis;unsafe
3;92;30;aus2;bieteeß;unsafe
3;93;8;aus2;ẜajaͤhmuẜchi;safe
3;93;9;aus2;nodaͤwuẜchi;safe
3;93;10;aus2;darrijiß;safe
3;93;10;aus2;ißwillʒiß;unsafe
3;93;10;aus2;darrijiß;unsafe
3;93;11;aus2;dſirrdejis;safe
3;93;11;aus2;dſirrdejis;unsafe
3;93;11;aus2;ißpraſteeß;unsafe
3;93;13;aus2;reis;unsafe
3;93;15;aus2;patteeß;unsafe
3;93;16;aus2;peedſimmis;unsafe
3;93;19;aus2;ißklieduẜchi;safe
3;93;19;aus2;Ahwis;unsafe
3;93;28;aus2;Klauſẜais;unsafe
3;93;30;aus2;turreeß;unsafe
3;94;1;aus2;leelijeeß;safe
3;94;1;aus2;leelijeeß;unsafe
3;94;2;aus2;toͤwis;unsafe
3;94;3;aus2;bieteeß;unsafe
3;94;5;aus2;ẜatʒijis;safe
3;94;5;aus2;ẜatʒijis;unsafe
3;94;12;aus2;ißmanniteeß;unsafe
3;94;16;aus2;Semmes⸗Ꞩohjis;safe
3;94;16;aus2;Semmes⸗Ꞩohjis;unsafe
3;94;17;aus2;adbilldejis;safe
3;94;17;aus2;adbilldejis;unsafe
3;94;19;aus2;usrunnajis;safe
3;94;19;aus2;Ļaudis;unsafe
3;94;19;aus2;usrunnajis;unsafe
3;94;20;aus2;mahʒijis;safe
3;94;20;aus2;mahʒijis;unsafe
3;94;21;aus2;ee⸗ſahʒis;unsafe
3;94;22;aus2;dſirrdejis;safe
3;94;22;aus2;dſirrdejis;unsafe
3;94;24;aus2;ẜijeeß;safe
3;94;24;aus2;ẜijeeß;unsafe
3;94;24;aus2;Herodis;unsafe
3;94;26;aus2;wellteeß;unsafe
3;94;28;aus2;ee⸗kiewejuẜcheeß;safe
3;94;28;aus2;ee⸗labbinateeß;unsafe
3;94;28;aus2;ee⸗kiewejuẜcheeß;unsafe
3;95;3;aus2;jis;trash
3;95;6;aus2;tappis;unsafe
3;95;8;aus2;mahʒiteeß;unsafe
3;95;9;aus2;ghribbejuẜchi;safe
3;95;13;aus2;bijuẜchas;safe
3;95;16;aus2;ẜchiß;unsafe
3;95;29;aus2;dabbujis;safe
3;95;29;aus2;dabbujis;unsafe
3;96;1;aus2;Ļaudis;unsafe
3;96;4;aus2;dſirrdejis;safe
3;96;4;aus2;dſirrdejis;unsafe
3;96;5;aus2;noklausẜijis;safe
3;96;5;aus2;noklausẜijis;unsafe
3;96;8;aus2;noẜuhtijis;safe
3;96;8;aus2;noẜuhtijis;unsafe
3;96;9;aus2;darrijis;safe
3;96;9;aus2;darrijis;unsafe
3;96;10;aus2;warrejuẜchi;safe
3;96;11;aus2;nopellnijis;safe
3;96;11;aus2;nopellnijis;unsafe
3;96;14;aus2;nehteeß;unsafe
3;96;15;aus2;pa⸗titʒis;unsafe
3;96;17;aus2;patitʒis;unsafe
3;96;22;aus2;darrijis;safe
3;96;22;aus2;darrijis;unsafe
3;96;23;aus2;ļaudis;unsafe
3;96;26;aus2;dohteeß;unsafe
3;96;28;aus2;eejuhkuẜchi;safe
3;96;29;aus2;noſeedſis;unsafe
3;97;1;aus2;Ꞩohjhis;unsafe
3;97;3;aus2;Sem̃es⸗Ꞩohjhis;unsafe
3;97;5;aus2;ißlaſẜiteeß;unsafe
3;97;6;aus2;attminneteeß;unsafe
3;97;7;aus2;ißweddis;unsafe
3;97;7;aus2;Ꞩchiß;unsafe
3;97;9;aus2;dohmajuẜcheeß;safe
3;97;9;aus2;dohmajuẜcheeß;unsafe
3;97;16;aus2;Puttnis;unsafe
3;97;19;aus2;Ļaudis;unsafe
3;97;21;aus2;pellnijis;safe
3;97;21;aus2;pellnijis;unsafe
3;97;22;aus2;eejuhkuẜchi;safe
3;97;25;aus2;nopellnijiß;safe
3;97;25;aus2;nopellnijiß;unsafe
3;97;26;aus2;apẜuhdſejuẜchi;safe
3;97;29;aus2;darrbodameeß;unsafe
3;97;30;aus2;darrbojeeß;safe
3;97;30;aus2;darrbojeeß;unsafe
3;97;31;aus2;ʒeetuſẜi;safe
3;98;5;aus2;lehkteeß;unsafe
3;98;5;aus2;Ļaudis;unsafe
3;98;6;aus2;Ļaudis;unsafe
3;98;10;aus2;Ļaudis;unsafe
3;98;11;aus2;Kacklis;unsafe
3;98;18;aus2;darrijis;safe
3;98;18;aus2;darrijis;unsafe
3;98;20;aus2;darrijis;safe
3;98;20;aus2;darrijis;unsafe
3;98;26;aus2;us⸗wahrejuſẜi;safe
3;98;30;aus2;iß⸗allkuẜchi;safe
3;99;6;aus2;pa⸗mirris;unsafe
3;99;6;aus2;Pehteris;unsafe
3;99;7;aus2;Jah-nis;absolute_trash
3;99;12;aus2;pellnijis;safe
3;99;12;aus2;ʒehlis;unsafe
3;99;12;aus2;pellnijis;unsafe
3;99;15;aus2;Peſtitais;unsafe
3;99;16;aus2;arruẜchi;safe
3;99;16;aus2;ſchaͤlo-teeß;absolute_trash
3;99;17;aus2;dſinnuẜchi;safe
3;99;18;aus2;noſtrahdajuẜchi;safe
3;99;21;aus2;maxajis;safe
3;99;21;aus2;maxajis;unsafe
3;99;22;aus2;ghullejis;safe
3;99;22;aus2;ghullejis;unsafe
3;99;24;aus2;us⸗met-teeß;absolute_trash
3;99;26;aus2;apghehrbis;unsafe
3;99;31;aus2;Aſẜinis;unsafe
3;100;2;aus2;peſtijis;safe
3;100;2;aus2;peſtijis;unsafe
3;100;3;aus2;noſkummuſẜi;safe
3;100;7;aus2;Ghohda⸗Siſlis;unsafe
3;100;9;aus2;krahßnis;unsafe
3;100;10;aus2;ißluhkojeeß;safe
3;100;10;aus2;mieļais;unsafe
3;100;10;aus2;ißluhkojeeß;unsafe
3;100;11;aus2;klanniteeß;unsafe
3;100;14;aus2;dameeß;unsafe
3;100;14;aus2;mieļais;unsafe
3;100;15;aus2;tais;unsafe
3;100;17;aus2;darrijis;safe
3;100;17;aus2;darrijis;unsafe
3;100;21;aus2;reis;unsafe
3;100;21;aus2;rembdehẜeeß;unsafe
3;100;24;aus2;apſchaͤlohſẜeeß;unsafe
3;100;25;aus2;Jßghajis;safe
3;100;25;aus2;Jßghajis;unsafe
3;100;27;aus2;attraddis;unsafe
3;101;6;aus2;darrijis;safe
3;101;6;aus2;darrijis;unsafe
3;101;8;aus2;Dohdeeteeß;unsafe
3;101;8;aus2;reis;unsafe
3;101;11;aus2;apſkaitis;unsafe
3;101;14;aus2;Ļaudis;unsafe
3;101;14;aus2;teiʒeeteeß;unsafe
3;101;15;aus2;aisleedſis;unsafe
3;101;20;aus2;darrijeeß;safe
3;101;20;aus2;darrijeeß;unsafe
3;101;22;aus2;darrijeeß;safe
3;101;22;aus2;darrijeeß;unsafe
3;101;22;aus2;us⸗metteeß;unsafe
3;101;24;aus2;najis;safe
3;101;24;aus2;najis;unsafe
3;101;25;aus2;Ꞩchiß;unsafe
3;101;25;aus2;mieļais;unsafe
3;101;31;aus2;noſpre-dis;absolute_trash
3;102;2;aus2;bijuſchi;safe
3;102;4;aus2;iß⸗metteeß;unsafe
3;102;6;aus2;ẜchiß;unsafe
3;102;20;aus2;dehwis;unsafe
3;102;21;aus2;nahxeeß;unsafe
3;102;22;aus2;Ļaudis;unsafe
3;102;24;aus2;ißmanneeß;unsafe
3;102;28;aus2;attraddis;unsafe
3;103;7;aus2;leeliteeß;unsafe
3;103;10;aus2;reis;unsafe
3;103;11;aus2;ẜaderreteeß;unsafe
3;103;14;aus2;ick⸗kattris;unsafe
3;103;17;aus2;jaͤmuẜchi;safe
3;103;17;aus2;apraxtijuẜchi;safe
3;103;17;aus2;Jahnis;unsafe
3;103;19;aus2;neſẜis;unsafe
3;103;20;aus2;reis;unsafe
3;103;26;aus2;lickuẜchi;safe
3;103;29;aus2;warrejuẜchi;safe
3;103;31;aus2;nahʒis;unsafe
3;104;4;aus2;Trohxnis;unsafe
3;104;5;aus2;Ļaudees;unsafe
3;104;7;aus2;teitʒis;unsafe
3;104;12;aus2;Semmes⸗Ꞩohjhis;unsafe
3;104;12;aus2;Aſẜinis;unsafe
3;104;14;aus2;pat-teeß;absolute_trash
3;104;16;aus2;wehlejuſchi;safe
3;104;17;aus2;paghajuẜchi;safe
3;104;26;aus2;notitʒis;unsafe
3;104;27;aus2;ẜatʒijiß;safe
3;104;27;aus2;ẜatʒijiß;unsafe
3;104;30;aus2;apraxtijiß;safe
3;104;30;aus2;apraxtijiß;unsafe
3;105;1;aus2;apſtajuẜchi;safe
3;105;2;aus2;apdaͤwuſcheeß;safe
3;105;2;aus2;apdaͤwuſcheeß;unsafe
3;105;3;aus2;Lawis;unsafe
3;105;4;aus2;apſtajuſchi;safe
3;105;4;aus2;Ꞩunnis;unsafe
3;105;5;aus2;deweeß;unsafe
3;105;7;aus2;Ghraͤko⸗Neſẜeis;unsafe
3;105;8;aus2;ʒee-tis;absolute_trash
3;105;13;aus2;paẜlehpis;unsafe
3;105;15;aus2;rejis;safe
3;105;15;aus2;rejis;unsafe
3;105;17;aus2;ee⸗jaͤmuẜcheeß;safe
3;105;17;aus2;ee⸗jaͤmuẜcheeß;unsafe
3;105;19;aus2;ẜakrajuẜcheeß;safe
3;105;19;aus2;patteeß;unsafe
3;105;19;aus2;ẜakrajuẜcheeß;unsafe
3;105;20;aus2;ẜwaidijiß;safe
3;105;20;aus2;ẜwaidijiß;unsafe
3;105;26;aus2;apraxtijiß;safe
3;105;26;aus2;apraxtijiß;unsafe
3;105;27;aus2;Ghiemis;unsafe
3;106;3;aus2;ʒeetis;unsafe
3;106;4;aus2;ẜatʒijiß;safe
3;106;4;aus2;ẜatʒijiß;unsafe
3;106;5;aus2;mahʒiteeß;unsafe
3;106;5;aus2;eejeemteeß;unsafe
3;106;6;aus2;ʒeetis;unsafe
3;106;7;aus2;nopellnijiß;safe
3;106;7;aus2;nopellnijiß;unsafe
3;106;7;aus2;Patteeß;unsafe
3;106;8;aus2;pellnijiß;safe
3;106;8;aus2;pellnijiß;unsafe
3;106;11;aus2;teickteeß;unsafe
3;106;12;aus2;teickdameeß;unsafe
3;106;13;aus2;brehʒis;unsafe
3;106;13;aus2;attpeſti-jiß;absolute_trash
3;106;14;aus2;bijiß;safe
3;106;14;aus2;bijiß;unsafe
3;106;15;aus2;juſẜi;safe
3;106;15;aus2;apwillʒeeß;unsafe
3;106;17;aus2;bijiß;safe
3;106;17;aus2;bijiß;unsafe
3;106;19;aus2;dſiewojiß;safe
3;106;19;aus2;dſiewojiß;unsafe
3;106;20;aus2;Atʒis;unsafe
3;106;22;aus2;ick⸗kattris;unsafe
3;106;23;aus2;teickteeß;unsafe
3;106;23;aus2;Burrwis;unsafe
3;106;24;aus2;Sagglis;unsafe
3;106;26;aus2;dſimmis;unsafe
3;106;26;aus2;teickteeß;unsafe
3;106;30;aus2;bijiß;safe
3;106;30;aus2;bijiß;unsafe
3;106;31;aus2;bijiß;safe
3;106;31;aus2;taißnis;unsafe
3;106;31;aus2;bijiß;unsafe
3;106;31;aus2;dſimmis;unsafe
3;107;12;aus2;dſiewojiß;safe
3;107;12;aus2;dſiewojiß;unsafe
3;107;16;aus2;Ꞩohjhis;unsafe
3;107;17;aus2;klauſẜijeeß;safe
3;107;17;aus2;klauſẜijeeß;unsafe
3;107;20;aus2;apnitʒis;unsafe
3;107;24;aus2;notitʒis;unsafe
3;107;27;aus2;ẜchiß;unsafe
3;107;28;aus2;attradis;unsafe
3;107;30;aus2;darrijis;safe
3;107;30;aus2;darrijis;unsafe
3;107;31;aus2;pieteeß;unsafe
3;107;31;aus2;darrboteeß;unsafe
3;108;2;aus2;darrijis;safe
3;108;2;aus2;darrijis;unsafe
3;108;10;aus2;ẜchiß;unsafe
3;108;22;aus2;noſeeghuẜchi;safe
3;108;23;aus2;peedſimmuẜchi;safe
3;108;24;aus2;darrijuẜchi;safe
3;108;26;aus2;aughuẜchi;safe
3;108;27;aus2;kļuuẜchi;safe
3;108;28;aus2;ẜa⸗twaͤruẜchi;safe
3;108;30;aus2;bahrteeß;unsafe
3;109;3;aus2;nomaxajis;safe
3;109;3;aus2;nomaxajis;unsafe
3;109;4;aus2;ẜuhtijis;safe
3;109;4;aus2;ẜuhtijis;unsafe
3;109;14;aus2;attpeſtijis;safe
3;109;14;aus2;attpeſtijis;unsafe
3;109;15;aus2;biedameeß;unsafe
3;109;18;aus2;Aſẜinis;unsafe
3;109;19;aus2;mieļais;unsafe
3;109;20;aus2;ißlehjis;safe
3;109;20;aus2;Aſẜinis;unsafe
3;109;20;aus2;ißlehjis;unsafe
3;109;21;aus2;Ꞩullainis;unsafe
3;109;23;aus2;Aſẜinis;unsafe
3;109;23;aus2;Ʒienidameeß;unsafe
3;109;24;aus2;Aſẜinis;unsafe
3;109;26;aus2;Aſẜinis;unsafe
3;109;28;aus2;Aſẜinis;unsafe
3;109;28;aus2;nolaidis;unsafe
3;109;31;aus2;litʒiß;unsafe
3;109;31;aus2;Aſẜinis;unsafe
3;110;5;aus2;biedameeß;unsafe
3;110;11;aus2;Aſẜinis;unsafe
3;110;16;aus2;aisjaͤhmuẜchi;safe
3;110;20;aus2;kais;unsafe
3;110;24;aus2;iß⸗lehjis;safe
3;110;24;aus2;Aſẜinis;unsafe
3;110;24;aus2;iß⸗lehjis;unsafe
3;110;25;aus2;Aſẜinis;unsafe
3;110;27;aus2;Lohpo⸗Aſẜinis;unsafe
3;110;30;aus2;eeghajis;safe
3;110;30;aus2;eeghajis;unsafe
3;110;31;aus2;rahdijeeß;safe
3;110;31;aus2;rahdijeeß;unsafe
3;110;31;aus2;Aſẜinis;unsafe
3;111;1;aus2;Aſẜinis;unsafe
3;111;1;aus2;Aſẜinis;unsafe
3;111;2;aus2;warrejuẜchi;safe
3;111;3;aus2;Aſẜinis;unsafe
3;111;3;aus2;Aſẜinis;unsafe
3;111;4;aus2;Aſẜinis;unsafe
3;111;8;aus2;pellnijeeß;safe
3;111;8;aus2;pellnijeeß;unsafe
3;111;11;aus2;ſchaͤlojis;safe
3;111;11;aus2;ſchaͤlojis;unsafe
3;111;11;aus2;nodehwis;unsafe
3;111;13;aus2;Aſẜinis;unsafe
3;111;14;aus2;ißlehjis;safe
3;111;14;aus2;ißlehjis;unsafe
3;111;15;aus2;Aſẜinis;unsafe
3;111;17;aus2;Aſẜinis;unsafe
3;111;19;aus2;ißlehjuẜchi;safe
3;111;19;aus2;Aſẜinis;unsafe
3;111;23;aus2;Aſẜinis;unsafe
3;111;26;aus2;pellni-jiß;absolute_trash
3;111;27;aus2;Aſẜinis;unsafe
3;111;28;aus2;darrijis;safe
3;111;28;aus2;darrijis;unsafe
3;111;29;aus2;Aſẜinis;unsafe
3;112;2;aus2;darrijis;safe
3;112;2;aus2;darrijis;unsafe
3;112;3;aus2;ißſpaidijis;safe
3;112;3;aus2;Aſẜinis;unsafe
3;112;3;aus2;ißſpaidijis;unsafe
3;112;8;aus2;dſiewojuẜchi;safe
3;112;10;aus2;Darrijuẜchi;safe
3;112;15;aus2;Aſẜinis;unsafe
3;112;19;aus2;ditais;unsafe
3;112;24;aus2;Peſtitaiß;unsafe
3;112;25;aus2;Krohnis;unsafe
3;112;28;aus2;iß⸗kņahpajuẜchi;safe
3;113;5;aus2;ißpillinajiß;safe
3;113;5;aus2;leetin⸗ißlehjiß;safe
3;113;5;aus2;leetim⸗ißlehjiß;safe
3;113;5;aus2;Aſẜinis;unsafe
3;113;5;aus2;ißpillinajiß;unsafe
3;113;5;aus2;leetin⸗ißlehjiß;unsafe
3;113;5;aus2;leetim⸗ißlehjiß;unsafe
3;113;7;aus2;Aſẜinis;unsafe
3;113;9;aus2;Aſẜinis;unsafe
3;113;19;aus2;Aſẜinis;unsafe
3;113;20;aus2;Reis;unsafe
3;113;21;aus2;mieļojis;safe
3;113;21;aus2;maſghajis;safe
3;113;21;aus2;mieļojis;unsafe
3;113;21;aus2;maſghajis;unsafe
3;113;23;aus2;darrijiß;safe
3;113;23;aus2;darrijiß;unsafe
3;113;27;aus2;peſtijiß;safe
3;113;27;aus2;peſtijiß;unsafe
3;113;29;aus2;abẜmehjuẜchi;safe
3;113;30;aus2;kuhluẜchi;safe
3;113;30;aus2;kleekuẜchi;safe
3;114;2;aus2;attpeſtijiß;safe
3;114;2;aus2;attpeſtijiß;unsafe
3;114;3;aus2;eeʒehlis;unsafe
3;114;5;aus2;nopellnijiß;safe
3;114;5;aus2;nopellnijiß;unsafe
3;114;14;aus2;Attſtajeteeß;unsafe
3;114;15;aus2;mahʒaiteeß;unsafe
3;114;22;aus2;Atʒis;unsafe
