part;page;line;match;Kommentar;subpart;obliqua
1;279;24;Ꞩarrghajeeß;imp;aus2;0
1;279;26;ʒeetis;prs.3.;aus2;0
1;280;16;bijis;;aus2;0
1;280;17;aͤhdenajuẜchi;;aus2;0
1;280;17;bijis;;aus2;0
1;280;18;dſirrdenajuẜchi;;aus2;0
1;280;18;bijis;;aus2;0
1;280;19;ap⸗luhkojuẜchi;;aus2;0
1;280;20;darrijuẜchi;imp.2.pl.;aus2;0
1;280;21;darrijuẜchi;;aus2;0
1;281;11;ghawejis;prt.3.;peri;0
1;282;8;laidees;;peri;1
1;283;30;kahrdenajis;;aus1;0
1;283;31;turrejeeß;?;aus1;0
1;284;9;tappis;;aus2;0
1;284;12;denajis;;aus2;0
1;284;12;beedinajis;;aus2;0
1;284;13;rahdijis;;aus2;0
1;285;2;dabbujis;;aus2;0
1;285;10;willeeß;imp;aus2;0
1;285;27;ais⸗leedſis;;aus2;0
1;285;29;ais⸗leedſis;prs.3.;aus2;0
1;286;9;bijis;cnd;aus2;0
1;286;25;darrijis;;aus2;0
1;286;25;dehwis;2.sg.prs.;aus2;0
1;287;10;ehdis;;aus2;0
1;287;10;dſehris;;aus2;0
1;287;11;nhe⸗ehdis;;aus2;0
1;287;15;ehdis;;aus2;0
1;287;15;dſehris;;aus2;0
1;287;23;bijis;;aus2;0
1;287;24;weddis;;aus2;0
1;287;25;ʒehlis;;aus2;0
1;287;26;ẜatʒijis;;aus2;0
1;288;4;dſirrdejis;;aus2;0
1;288;9;nolaideeß;?;aus2;0
1;288;12;nahʒis;;aus2;0
1;288;13;lauſis;;aus2;0
1;288;14;laſẜijis;;aus2;0
1;288;15;ẜohlijis;prs.3.;aus2;0
1;288;16;pawehlejis;;aus2;0
1;288;18;no⸗laideeß;?;aus2;0
1;288;19;naͤſẜajeeß;?;aus2;0
1;288;19;turrejeeß;?;aus2;0
1;288;20;mahʒijis;;aus2;0
1;288;21;darrijis;;aus2;0
1;288;27;pawehlejis;;aus2;0
1;289;5;lijis;;aus2;0
1;289;6;pa⸗wehlejis;prs.3.;aus2;0
1;289;8;pawehlejis;;aus2;0
1;289;10;laſẜijis;;aus2;0
1;289;11;laſẜijis;2.sg.prs.;aus2;0
1;289;22;metteeß;?;aus2;0
1;289;26;Metteeß;?;aus2;0
1;290;9;dabbuis;fut?;aus2;0
1;290;15;dehwis;;aus2;0
1;290;16;dehwis;;aus2;0
1;290;21;ʒehleeß;?;aus2;0
1;290;22;ẜatʒijis;;aus2;0
1;290;24;ẜohlijis;;aus2;0
1;290;29;eeſkreeß;;aus2;0
1;290;31;litʒis;prs.3.;aus2;0
1;291;12;notitʒis;;aus2;0
1;291;15;weddis;prs.3.;aus2;0
1;291;16;dijis;;aus2;0
1;291;17;ẜatʒijis;;aus2;0
1;292;2;lojis;cnd;aus2;0
1;292;2;leelijeeß;cnd;aus2;0
1;292;2;ẜarrghajeeß;imp?;aus2;0
1;292;9;laſẜijis;prt.3.;aus2;0
1;292;16;dſirrdejis;prs.1.sg.;aus2;0
1;292;25;ſaͤmmojeeß;imp;aus2;0
1;292;25;klannijeeß;imp;aus2;0
1;292;28;nhejeeß;imp;aus2;0
1;293;8;ſprahdſis;cnd;aus2;0
1;293;10;Ꞩarrghajeeß;?;aus2;0
1;293;22;dehwis;prs.3.;aus2;0
1;293;31;rijis;;aus2;0
1;294;4;pee⸗wielis;;aus2;0
1;294;8;bijis;cnd;aus2;0
1;294;10;bijis;cnd;aus2;0
1;294;17;puẜchi;;aus2;0
1;294;28;ſtrahdajis;;aus2;0
1;295;3;Vsjehmis;;aus2;0
1;295;24;turrejeeß;?;aus2;0
1;295;24;uswahrejis;;aus2;0
1;296;5;darrijis;prs.3.;intr;0
1;297;1;apſchaͤlojeeß;?;peri;1
1;297;20;dſirrdejuẜchi;;aus1;0
1;297;22;kaunehjis;prs.3.;aus1;0
1;297;24;kahrdenajis;;aus1;0
1;298;1;uswahrejis;;aus1;0
1;298;5;ʒee-tis;;aus1;0
1;298;5;redſejis;;aus1;0
1;298;7;ļahwis;;aus1;0
1;298;9;wahrdſenajis;;aus1;0
1;298;25;darrijis;prs.3.;aus1;0
1;298;28;nahʒis;;aus1;0
1;299;3;ẜehdejis;prt.3.;aus2;0
1;299;10;ap⸗ẜehdejis;prt.3.;aus2;0
1;299;14;redſejis;prs.3.;aus2;0
1;299;17;tappuẜchi;;aus2;0
1;299;25;nahʒis;;aus2;0
1;299;25;ẜatʒijis;prs.3.;aus2;0
1;299;30;plohſẜijis;;aus2;0
1;300;2;ais⸗ghrah-bis;;aus2;0
1;300;4;darrijis;;aus2;0
1;300;10;ẜaiſtijis;;aus2;0
1;300;11;noliekuſẜi;;aus2;0
1;300;15;redſejuſẜi;prs.3.;aus2;0
1;300;15;ʒeetuſẜi;;aus2;0
1;300;26;darrijis;;aus2;0
1;300;27;ẜohdijis;prs.3.;aus2;0
1;300;30;tʒis;;aus2;0
1;301;1;nijis;;aus2;0
1;301;3;tap-pis;;aus2;0
1;301;3;pallitʒis;;aus2;0
1;301;12;jis;;aus2;0
1;301;12;ẜohdijis;2.sg.prs.;aus2;0
1;301;15;Ꞩarrghajeeß;?;aus2;0
1;301;25;prattiß;cnd;aus2;0
1;302;2;pa⸗jehmis;;aus2;0
1;302;17;ee⸗jehmis;;aus2;0
1;302;19;ſtrahdajis;;aus2;0
1;302;27;bijuẜchi;prs.1.pl.;aus2;0
1;303;3;Ꞩarrghajeeß;?;aus2;0
1;303;15;bijuſẜi;prs.3.;aus2;0
1;303;16;no⸗lahdejis;prt.3.;aus2;0
1;303;17;wehlejis;;aus2;0
1;303;19;ſchaͤhlojuẜchi;;aus2;0
1;303;20;ſtahjuẜchi;;aus2;0
1;303;21;dſirrdejuſẜi;prt.3.;aus2;0
1;303;30;ẜa⸗minnis;;aus2;0
1;304;7;Abſchaͤlojeeß;?;aus2;0
1;304;20;krittuſẜi;;aus2;0
1;304;24;no⸗lahdejis;;aus2;0
1;304;30;abſchaͤlojeeß;?;aus2;0
1;305;9;att⸗plehtis;;aus2;0
1;305;15;pee⸗aͤhduſchi;;aus2;0
1;305;22;iß⸗pohſtijis;prs.3.;aus2;0
1;306;7;Saͤmmojeeß;?;aus2;0
1;306;8;Abſchaͤlojeeß;?;aus2;0
1;306;16;nopellnijis;prs.1.sg.;aus2;0
1;306;21;ghraͤkojis;;aus2;0
1;306;21;ghraͤkojis;prs.1.sg.;aus2;0
1;307;30;dſirrdis;;aus2;0
1;308;2;bijis;;aus2;0
1;308;4;nopellnijis;;aus2;0
1;308;16;jis;;aus2;0
1;308;20;attkahpis;;aus2;0
1;308;21;bijis;cnd;aus2;0
1;309;2;darrijis;;aus2;0
1;311;26;ißghajis;prs.1.sg.;peri;1
1;312;10;naͤſẜuſchas;prs.3.;peri;1
1;312;11;ſiedis;2.sg.prs.;peri;1
1;312;17;runnajis;;aus1;0
1;312;18;rahdijeeß;;aus1;0
1;312;24;turrejis;prs.3.;aus1;0
1;313;15;naͤſẜuẜchas;prs.3.;aus1;0
1;313;16;ſie-dis;2.sg.prs.;aus1;0
1;313;20;iß⸗dſinnis;;aus1;0
1;313;27;ap⸗ẜehdis;;aus2;0
1;313;28;bijis;;aus2;0
1;313;28;warrejis;;aus2;0
1;314;3;dſimmis;;aus2;0
1;314;4;dehwis;;aus2;0
1;314;7;pa⸗rahdijis;prs.3.;aus2;0
1;314;11;dehwis;;aus2;0
1;314;17;dehwis;;aus2;0
1;314;19;raddijis;;aus2;0
1;314;19;ißtaiſẜijis;;aus2;0
1;314;22;jis;;aus2;0
1;315;3;dehwis;prs.3.;aus2;0
1;315;10;dſim-mis;;aus2;0
1;315;10;ap⸗ẜehdis;;aus2;0
1;315;11;ẜamaitajis;;aus2;0
1;316;2;apmahnejis;;aus2;0
1;316;23;ais⸗ſchmaudſis;;aus2;0
1;317;9;plehtis;;aus2;0
1;317;12;att⸗plehtis;;aus2;0
1;317;16;taiſẜijis;prs.3.;aus2;0
1;318;4;nijis;;aus2;0
1;318;25;bijis;;aus2;0
1;318;27;ais⸗baxtijis;;aus2;0
1;319;7;pa⸗ſuddis;;aus2;0
1;319;20;dſimmis;;aus2;0
1;320;2;pa⸗jehmis;;aus2;0
1;320;3;dſin-nis;;aus2;0
1;320;10;darrijis;prs.3.;aus2;0
1;320;19;dehwis;;aus2;0
1;320;20;ſtahwejis;;aus2;0
1;321;3;ẜa⸗min-nis;;aus2;0
1;321;3;teeſẜajis;;aus2;0
1;321;14;bijis;;aus2;0
1;321;15;runnajis;;aus2;0
1;321;20;bijuẜchi;;aus2;0
1;321;25;no⸗runnajis;;aus2;0
1;321;26;ẜcheeß;;aus2;0
1;322;11;bijis;prs.3.;aus2;0
1;322;12;ißtitʒis;cnd;aus2;0
1;322;24;mieļojuẜchi;;aus2;0
1;322;28;redſejuẜchi;prs.3.;aus2;0
1;323;1;notitʒis;;aus2;0
1;323;5;baͤhdajeeß;?;aus2;0
1;323;7;pa⸗wehlejis;prs.3.;aus2;0
1;323;25;Ꞩarrghajeeß;?;aus2;0
1;323;32;pa⸗jehmis;;aus2;0
1;325;1;bijis;prs.3.;aus2;0
1;325;10;pee⸗aͤhdenajis;;intr;0
1;327;4;paſẜaͤhduſchees;prt.3.;peri;0
1;327;22;bijuſẜi;;aus1;0
1;328;3;tappis;;aus1;0
1;328;6;pee⸗dſimmis;prs.3.;aus1;0
1;328;11;wedduſẜeeß;;aus1;0
1;328;14;tappis;prs.3.;aus1;0
1;329;1;darrijis;prs.3.;aus1;0
1;329;4;pe⸗aͤdenajis;prs.3.;aus1;0
1;329;8;pee⸗aͤhdenajis;;aus1;0
1;329;9;attlitʒenajis;;aus1;0
1;329;21;iß⸗allkuſchi;prt.3.;aus2;0
1;329;22;iß⸗klieduſchas;;aus2;0
1;329;30;nahʒis;;aus2;0
1;330;2;ee⸗metteeß;?;aus2;0
1;330;2;pahrkahpis;;aus2;0
1;330;5;redſejuẜchi;prs.1.sg.;aus2;0
1;330;5;ais⸗ghajis;prs.3.;aus2;0
1;330;6;dehweeß;?;aus2;0
1;330;20;daͤhwuſchi;;aus2;0
1;331;2;iß⸗ghajis;;aus2;0
1;331;3;Ꞩarrghajeeß;imp;aus2;0
1;331;5;ẜarrghajeeß;?;aus2;0
1;331;6;lee-ʒeeß;;aus2;0
1;331;7;nah-ʒis;;aus2;0
1;331;9;nahʒis;prs.3.;aus2;0
1;331;10;paſuddiß;prt.3.;aus2;0
1;331;15;pee⸗jemÞeeß;?;aus2;0
1;332;2;bijis;;aus2;0
1;332;3;klauſẜijis;;aus2;0
1;333;20;pee⸗aͤhdenajis;prs.3.;aus2;0
1;333;26;mahʒijuſchees;;aus2;0
1;334;1;bijuſẜi;;aus2;0
1;334;22;warrejuſchi;cnd;aus2;0
1;334;28;warrejuſchi;cnd;aus2;0
1;335;3;bijis;;aus2;0
1;335;11;abdomajeeß;?;aus2;0
1;335;12;ee⸗ſtrahdajis;;aus2;0
1;335;20;usmohdis;;aus2;0
1;335;24;dſehris;;aus2;0
1;335;24;ißdſehris;;aus2;0
1;335;30;aͤhdis;;aus2;0
1;336;1;bijuſẜi;;aus2;0
1;336;2;pa⸗ghajuſẜi;;aus2;0
1;336;4;dabbuis;fut?;aus2;0
1;337;2;bijuẜchi;;aus2;0
1;337;4;nahxeeß;;aus2;0
1;337;17;juſẜi;;aus2;0
1;338;3;litʒis;2.sg.prs.;aus2;0
1;340;5;nomirris;prs.3.;peri;1
1;340;8;nomirris;prs.3.;peri;1
1;340;9;nomirruſchi;prs.3.;peri;1
1;340;23;redſejis;;peri;1
1;341;15;bijis;;aus1;0
1;341;17;attpeſtijis;;aus1;0
1;342;16;runnajuſchi;prs.3.;aus2;0
1;342;17;runnajuſchi;prt.3.;aus2;0
1;342;30;dſiewojis;;aus2;0
1;343;3;dſiewojis;;aus2;0
1;343;3;turrejeeß;?;aus2;0
1;343;4;darrijis;;aus2;0
1;343;5;darrijis;prs.3.;aus2;0
1;343;10;laſẜijuẜchi;;aus2;0
1;343;12;ẜatʒijis;;aus2;0
1;343;16;darrijis;;aus2;0
1;343;17;dſis;prs.1.sg.;aus2;0
1;343;26;dſiewojis;;aus2;0
1;343;27;ghraͤkojis;;aus2;0
1;343;29;bijis;mr;aus2;0
1;343;31;mecklejis;;aus2;0
1;344;1;iß⸗aiʒenajis;;aus2;0
1;344;2;darrijuẜchi;;aus2;0
1;344;2;bijis;;aus2;0
1;344;7;ghraͤkojuẜchi;prs.1.sg.;aus2;0
1;344;7;darrijuẜchi;;aus2;0
1;344;8;bijuẜchi;;aus2;0
1;344;9;ruẜcheeß;;aus2;0
1;344;15;bijis;;aus2;0
1;344;15;attſchkirruẜcheeß;;aus2;0
1;344;27;ſinnajuẜchi;;aus2;0
1;344;28;ẜatʒijuẜchi;;aus2;0
1;344;30;wojis;;aus2;0
1;344;31;juẜchi;;aus2;0
1;345;7;darrijis;;aus2;0
1;345;9;darrbojeeß;?;aus2;0
1;345;25;darrijis;;aus2;0
1;345;26;nhenoſeedſis;;aus2;0
1;345;28;ʒeetis;;aus2;0
1;346;8;bahſuſẜees;;aus2;0
1;346;18;ẜuhtijis;;aus2;0
1;346;19;lejis;;aus2;0
1;346;22;ee⸗litʒis;;aus2;0
1;346;26;litʒis;;aus2;0
1;347;2;mieļojis;;aus2;0
1;347;3;dehwis;prs.3.;aus2;0
1;347;6;noſkummuſchi;;aus2;0
1;347;11;noſkummuſẜi;;aus2;0
1;347;18;peedehwis;;aus2;0
1;348;4;bijis;;aus2;0
1;348;8;ẜluddenajis;;aus2;0
1;348;17;bijis;;aus2;0
1;348;18;raddijis;;aus2;0
1;349;8;Ꞩarrghajeeß;?;aus2;0
1;349;16;peedſimmis;;aus2;0
1;349;17;darrijis;;aus2;0
1;349;21;teeſẜajeeß;?;aus2;0
1;349;25;raddijis;prs.3.;aus2;0
1;349;28;attpeſtijis;;aus2;0
1;350;23;daggajuſẜi;;aus2;0
1;350;28;mieļojis;prs.1.sg.;aus2;0
1;351;26;Ꞩarrghajeeß;?;aus2;0
1;352;11;usjehmis;prs.3.;aus2;0
1;352;20;tappis;prs.3.;intr;0
1;354;3;attradduſẜi;;peri;1
1;354;24;ẜatʒijis;2.sg.prs.;peri;1
1;355;2;lejis;;aus1;0
1;355;9;waͤdduſẜeeß;;aus1;0
1;355;12;ſiemojis;;aus1;0
1;355;14;ghaidijuẜchi;prs.3.;aus1;0
1;355;16;notickuſẜi;;aus1;0
1;355;17;titʒis;;aus1;0
1;355;18;tappis;;aus1;0
1;355;20;tappuẜchas;;aus1;0
1;355;26;tappis;prs.3.;aus1;0
1;355;30;peedſimmis;;aus1;0
1;356;6;waͤdduſẜeeß;;aus2;0
1;356;8;ʒehleeß;?;aus2;0
1;356;12;tappis;;aus2;0
1;356;28;tappis;;aus2;0
1;357;4;darrijis;;aus2;0
1;357;16;darrijis;;aus2;0
1;357;17;daͤwuſẜi;;aus2;0
1;357;20;jis;;aus2;0
1;357;21;ẜehdeeß;?;aus2;0
1;357;22;ißmahʒijis;;aus2;0
1;357;23;dehwis;;aus2;0
1;357;24;nahʒis;;aus2;0
1;357;24;darrijis;;aus2;0
1;357;25;notitʒis;prs.3.;aus2;0
1;357;27;notixeeß;;aus2;0
1;357;29;usrunnajis;;aus2;0
1;358;6;ſchkieſtijis;;aus2;0
1;358;8;ißtaiſẜijis;;aus2;0
1;358;15;apaͤhnojuẜchi;prs.3.;aus2;0
1;358;16;bijis;;aus2;0
1;358;17;warrejis;cnd;aus2;0
1;358;18;apmetteeß;cnd;aus2;0
1;358;20;apẜedſeeß;;aus2;0
1;358;21;apklahjeeß;;aus2;0
1;358;27;dſirrdejuẜchi;prs.1.sg.;aus2;0
1;359;16;mahʒijis;prs.3.;aus2;0
1;359;24;notitʒis;;aus2;0
1;359;25;titʒis;;aus2;0
1;359;26;ẜatʒijis;prs.3.;aus2;0
1;359;29;peedſimmis;;aus2;0
1;360;3;dehwis;;aus2;0
1;360;3;pee⸗dſimmis;prs.3.;aus2;0
1;360;5;walldijis;prt.3.;aus2;0
1;360;5;bijis;;aus2;0
1;360;12;attneſẜis;;aus2;0
1;360;14;ẜluddenajis;;aus2;0
1;360;17;ẜatʒijis;;aus2;0
1;360;21;ẜatʒijis;;aus2;0
1;360;23;notickuẜchi;;aus2;0
1;360;25;bijuẜchi;;aus2;0
1;360;26;ee⸗litʒis;prs.3.;aus2;0
1;360;30;kļuis;;aus2;0
1;360;31;ẜatʒijis;prs.3.;aus2;0
1;361;13;iß⸗audſis;prs.3.;aus2;0
1;361;14;ißniekuſẜi;;aus2;0
1;362;3;ißredſejeeß;?;aus2;0
1;362;18;bijis;;aus2;0
1;362;23;peedſimmis;;aus2;0
1;362;24;ẜatʒijis;;aus2;0
1;362;27;bijis;;aus2;0
1;363;12;rahdijuſẜeeß;prs.3.;aus2;0
1;363;13;darrijuẜchi;imp.2.pl.;aus2;0
1;363;15;rahdijuſẜeeß;;aus2;0
1;363;16;ẜuhtijis;prs.3.;aus2;0
1;363;28;ẜaͤhdenajeeß;?;aus2;0
1;363;28;ẜahdenajeeß;?;aus2;0
1;364;6;litʒis;;aus2;0
1;364;10;dſirrdejis;prs.3.;aus2;0
1;364;15;attlaͤkuẜchi;;aus2;0
1;364;16;waͤdduſẜeeß;;aus2;0
1;364;18;peedſimmis;;aus2;0
1;364;29;ʒenajeeß;imp;aus2;0
1;364;31;ſchkieſtijis;;aus2;0
1;365;1;ẜwehtijis;;aus2;0
1;365;8;apwillʒeeß;;aus2;0
1;365;18;darrijis;;aus2;0
1;365;21;ee⸗ſtahdijis;;aus2;0
1;365;27;noſkummuẜchi;;aus2;0
1;365;28;noſkummuſẜi;;aus2;0
1;365;31;dſimmis;;aus2;0
1;366;3;pawehlejuẜchi;;aus2;0
1;367;4;ee⸗jahjis;;intr;0
1;368;2;attraiſẜijuſchi;;peri;1
1;368;2;attriſẜuſchi;;peri;1
1;368;13;pawehlejis;prt.3.;peri;0
1;369;17;noſkummuſchi;prt.3.;aus1;0
1;369;26;ẜuhtijis;;aus1;0
1;369;30;tappuẜchi;;aus1;0
1;370;14;ẜajaͤmuẜchi;prs.3.;aus1;0
1;370;28;mahʒijuẜchees;;aus2;0
1;371;15;luhdſis;;aus2;0
1;372;13;attpirrʒeeß;2.sg.prs.;aus2;0
1;372;21;attgrees;;aus2;0
1;373;8;ſteepis;;aus2;0
1;373;16;dabbujis;;aus2;0
1;373;16;ee⸗ſchkinkojis;;aus2;0
1;373;28;nahʒis;;aus2;0
1;374;2;ẜohlijis;prs.3.;aus2;0
1;374;9;nopellnijis;prs.3.;aus2;0
1;375;8;nahʒis;;aus2;0
1;375;11;kallpojuẜchi;;aus2;0
1;375;11;klauſẜijuẜchi;;aus2;0
1;375;12;ghuſchi;prt.3.;aus2;0
1;375;18;dabbujuẜchi;;aus2;0
1;376;16;Preeʒajeeß;?;aus2;0
1;376;23;apdohmajeeß;?;aus2;0
1;376;25;ẜohlijis;prs.3.;aus2;0
1;377;9;ghraͤkojis;;aus2;0
1;377;10;ſaͤmmo-jeeß;;aus2;0
1;377;14;nahʒis;prs.1.sg.;aus2;0
1;377;15;paſuddis;prs.3.;aus2;0
1;377;16;wileeß;?;aus2;0
1;377;20;wileeß;?;aus2;0
1;378;9;bijuſchas;;aus2;0
1;378;11;pellnijis;2.sg.prs.;aus2;0
1;378;12;ẜarrghajeeß;?;aus2;0
1;378;26;nopellnijis;prs.3.;aus2;0
1;380;20;runnajis;;aus1;0
1;380;21;jis;prs.3.;aus1;0
1;380;23;mieļojis;;aus1;0
1;380;24;mieļojis;;aus1;0
1;380;25;mieļojis;;aus1;0
1;381;1;Mieļojis;prs.3.;aus1;0
1;381;7;runnajis;prs.3.;aus1;0
1;381;8;Mieļojis;prs.3.;aus1;0
1;381;11;ee⸗mehŗojis;;aus1;0
1;381;13;juẜchi;;aus1;0
1;381;16;Mieļojis;prs.3.;aus1;0
1;381;23;mielojis;prt.3.;aus1;0
1;381;24;mieļojis;;aus1;0
1;381;25;ee⸗preeʒenajis;;aus1;0
1;381;26;luhdſis;;aus1;0
1;381;27;ee⸗ʒehlis;;aus1;0
1;381;28;notitʒis;;aus1;0
1;381;31;ee⸗ẜahʒis;;aus1;0
1;382;2;ʒehliß;;aus1;0
1;382;4;eeſtahdijis;prs.3.;aus1;0
1;382;17;ee⸗ſtahdijis;;aus2;0
1;382;18;ee⸗ʒeh-lis;prs.3.;aus2;0
1;382;18;darrijis;prs.3.;aus2;0
1;382;24;ee⸗ſtahdijis;;aus2;0
1;382;25;turrejis;;aus2;0
1;383;2;ẜataiẜijis;;aus2;0
1;383;6;nopellnijis;prs.3.;aus2;0
1;383;7;dſeedajis;prs.3.;aus2;0
1;383;12;ee⸗ſtahdijis;;aus2;0
1;383;17;ſtahdijis;prs.3.;aus2;0
1;383;20;darrijis;;aus2;0
1;383;22;ẜatʒijis;;aus2;0
1;383;24;mahʒijis;prs.3.;aus2;0
1;383;25;ẜuhtijis;prs.3.;aus2;0
1;383;30;pawehlejis;;aus2;0
1;384;10;ee⸗ſtahdijis;prs.3.;aus2;0
1;384;22;ẜatʒijis;prt.3.;aus2;0
1;385;8;darrijis;;aus2;0
1;385;8;runnajis;prs.3.;aus2;0
1;385;14;ẜohlijis;;aus2;0
1;385;21;ẜohlijis;prs.3.;aus2;0
1;385;24;eeſtadijis;;aus2;0
1;385;29;bijis;;aus2;0
1;385;30;tappis;;aus2;0
1;386;27;bijis;;aus2;0
1;386;29;audſis;;aus2;0
1;387;12;ißlehjis;;aus2;0
1;387;25;no⸗dehwis;prs.3.;aus2;0
1;387;28;linajis;;aus2;0
1;387;28;ißlehjis;prs.3.;aus2;0
1;387;30;pawehlejis;prs.3.;aus2;0
1;387;30;ẜohlijis;;aus2;0
1;388;1;darrijis;;aus2;0
1;389;23;bijis;;aus2;0
1;389;24;ee⸗ſtadijis;prs.3.;aus2;0
1;389;26;nahʒis;prs.3.;aus2;0
1;389;27;paſuddis;prs.3.;aus2;0
1;390;9;nomaſghajis;;aus2;0
1;390;10;nahʒis;;aus2;0
1;390;11;kļuis;;aus2;0
1;390;12;ee⸗ſtahdijis;;aus2;0
1;390;12;pawehlejis;;aus2;0
1;390;21;nahʒis;;aus2;0
1;390;25;nahʒis;;aus2;0
1;391;25;nolitʒis;prs.3.;aus2;0
1;391;30;dohmajuẜchi;;aus2;0
1;391;31;rijuẜchi;;aus2;0
1;391;31;runnajuẜchi;prs.1.sg.;aus2;0
1;392;3;ghraͤkojuẜchi;prs.1.sg.;aus2;0
1;392;10;baſchijeeß;;aus2;0
1;392;19;apluhkojeeß;?;aus2;0
1;392;19;apdohmajeeß;?;aus2;0
1;392;31;apluhko-jeeß;;aus2;0
1;392;31;apdohmajeeß;?;aus2;0
1;393;1;Ꞩohdijeeß;;aus2;0
1;393;4;ẜohdijeeß;;aus2;0
1;393;6;ſeedſees;adj?;aus2;0
1;393;7;pahrkahpis;;aus2;0
1;393;8;nopellnijis;;aus2;0
1;393;23;tappuẜchi;;aus2;0
1;393;30;ghraͤkojis;;aus2;0
1;393;30;darrijis;;aus2;0
1;394;3;ghraͤkojis;prs.1.sg.;aus2;0
1;394;6;najis;prs.1.sg.;aus2;0
1;394;6;darrijis;;aus2;0
1;394;15;noſkummis;2.sg.prs.;aus2;0
1;394;16;ẜohdijeeß;;aus2;0
1;394;18;nopellnijis;2.sg.prs.;aus2;0
1;394;30;dijis;;aus2;0
1;394;30;ẜohlijis;prs.3.;aus2;0
1;395;6;nopellnijis;prs.3.;aus2;0
1;395;12;dehwis;;aus2;0
1;395;13;ißlehjis;prs.3.;aus2;0
1;395;15;mieļojis;;aus2;0
1;395;16;nodehweeß;?;aus2;0
1;395;18;rijis;;aus2;0
1;395;21;mieļojis;;aus2;0
1;395;24;pirrʒeeß;prs.3.;aus2;0
1;395;26;nomirris;prs.3.;aus2;0
1;395;29;Apdohmajeeß;imp;aus2;0
1;395;31;darrijis;prs.3.;aus2;0
1;396;8;ʒeetis;;aus2;0
1;396;13;darrijis;;aus2;0
1;396;14;nomirris;prs.3.;aus2;0
1;396;21;darrijis;prs.3.;aus2;0
1;396;22;kallpojis;;aus2;0
1;396;23;dehwis;prs.3.;aus2;0
1;396;24;attſtahjeeß;?;aus2;0
1;396;28;aplaupeeß;;aus2;0
1;396;29;nopellnijis;prs.3.;aus2;0
1;397;6;dehwis;prs.3.;aus2;0
1;397;11;ghadajeeß;2.sg.;aus2;0
1;397;13;ẜaderreeß;;aus2;0
1;397;17;peedehwis;prs.3.;aus2;0
1;397;21;eeſtahdijis;prs.3.;aus2;0
1;397;22;dſirrdejuẜchi;prs.1.sg.;aus2;0
1;398;1;ißlehjis;;aus2;0
1;398;9;klieduẜchi;;aus2;0
1;398;11;palaͤhkuẜchi;;aus2;0
1;398;12;noſtrahdajis;;aus2;0
1;398;13;ʒeetis;;aus2;0
1;398;29;krittuſẜi;;aus2;0
1;398;30;usnahkuſẜi;;aus2;0
1;399;12;tappis;;aus2;0
1;399;23;nomirruẜchi;prs.1.sg.;aus2;0
1;400;2;ẜapuwis;;aus2;0
1;400;3;ẜatrudejis;;aus2;0
1;400;4;tap-pis;;aus2;0
1;400;7;nhenoſedſis;;aus2;0
1;400;9;ißbailojuẜcheeß;;aus2;0
1;400;10;Abſchaͤlo-jeeß;;aus2;0
1;401;5;dſiewojis;prs.1.sg.;aus2;0
1;401;5;noſeedſis;prs.1.sg.;aus2;0
1;401;7;peedſimmis;;aus2;0
1;401;9;nopellnijis;;aus2;0
1;401;23;peedſimmis;;aus2;0
1;401;24;attpeſtijis;;aus2;0
1;401;28;peſtijis;;aus2;0
1;401;32;pellnijis;prt.3.;aus2;0
1;402;10;dehwis;;aus2;0
1;402;12;ißlehjis;prs.3.;aus2;0
1;403;24;jis;prs.3.;aus2;0
1;403;29;ghraͤkojis;prs.1.sg.;aus2;0
1;403;30;ee⸗dſimmis;;aus2;0
1;404;1;pellnijis;;aus2;0
1;404;2;noſkummuẜi;;aus2;0
1;404;4;kaitenajis;prs.1.sg.;aus2;0
1;405;8;paghajuẜchi;prt.3.;peri;0
1;406;11;ʒehleeß;?;peri;1
1;406;16;ẜatʒijis;prs.3.;peri;1
1;406;19;usghajuſẜi;;peri;0
1;406;23;runnajis;;aus1;0
1;406;25;ẜatʒijis;;aus1;0
1;407;3;ee⸗litʒis;prs.3.;aus1;0
1;407;13;rejuſẜi;prs.3.;aus1;0
1;407;14;uswahrejuſẜi;;aus1;0
1;407;16;dijis;;aus1;0
1;407;22;paradijis;prs.3.;aus1;0
1;407;25;ʒehleeß;?;aus1;0
1;407;26;ʒehleeß;?;aus1;0
1;407;30;ʒeh-leeß;prs.3.;aus1;0
1;408;3;att⸗dabbujis;;aus1;0
1;408;12;notitʒis;cnd;aus1;0
1;408;19;pallitʒis;prs.3.;aus1;0
1;408;23;ẜohlijis;prs.3.;aus1;0
1;408;26;ẜataiẜijis;;aus1;0
1;408;29;ghribbejuẜchi;cnd;aus1;0
1;409;12;ißweddis;prs.3.;aus1;0
1;409;17;nahkuẜchas;;aus2;0
1;409;19;dijuẜchi;;aus2;0
1;409;29;pirrkuẜchas;;aus2;0
1;409;30;paghajuẜchi;prt.3.;aus2;0
1;410;4;tappuẜi;prs.3.;aus2;0
1;410;19;warrejuẜchi;cnd;aus2;0
1;411;21;darrijis;;aus2;0
1;411;26;leedſeeß;?;aus2;0
1;411;27;attrau-jeeß;;aus2;0
1;412;4;dſirrdejuẜchi;;aus2;0
1;412;5;runnajis;prt.3.;aus2;0
1;412;13;ʒehleeß;?;aus2;0
1;412;17;redſejuſchi;prt.3.;aus2;0
1;412;29;neſẜis;prs.3.;aus2;0
